date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:40	27905/27905	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582fd70-6d01%22	http://cdn2.editmysite.com/fonts/Quattrocento_Sans/bold.eot	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento_Sans/bold.eot	(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:21:41	24232/24232	---M--	200	added ('OK')	font/woff2	etag:%226582fd70-5ea8%22	http://cdn2.editmysite.com/fonts/Quattrocento_Sans/bold.woff2	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento_Sans/bold.woff2	(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:21:45	27905/27905	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265983c59-6d01%22	http://cdn2.editmysite.com/fonts/Quattrocento_Sans/bold.eot?	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento_Sans/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:21:45	29860/29860	---M--	200	added ('OK')	font/woff	etag:%226582fd70-74a4%22	http://cdn2.editmysite.com/fonts/Quattrocento_Sans/bold.woff	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento_Sans/bold.woff	(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:21:46	81792/81792	---M-Z	200	added ('OK')	application/octet-stream	etag:%226582fd70-13f80%22	http://cdn2.editmysite.com/fonts/Quattrocento_Sans/bold.ttf	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento_Sans/bold.ttf	(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:21:49	25260/25260	---M--	200	added ('OK')	font/woff2	etag:%226595c84d-62ac%22	http://cdn2.editmysite.com/fonts/Quattrocento_Sans/bolditalic.woff2	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento_Sans/bolditalic.woff2	(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:21:49	29075/29075	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582fd70-7193%22	http://cdn2.editmysite.com/fonts/Quattrocento_Sans/bolditalic.eot	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento_Sans/bolditalic.eot	(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:21:51	31104/31104	---M--	200	added ('OK')	font/woff	etag:%226582fd70-7980%22	http://cdn2.editmysite.com/fonts/Quattrocento_Sans/bolditalic.woff	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento_Sans/bolditalic.woff	(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:21:54	29075/29075	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582fd70-7193%22	http://cdn2.editmysite.com/fonts/Quattrocento_Sans/bolditalic.eot?	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento_Sans/bolditalicd41d.eot	(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:21:55	81876/81876	---M-Z	200	added ('OK')	application/octet-stream	etag:%226582fd70-13fd4%22	http://cdn2.editmysite.com/fonts/Quattrocento_Sans/bolditalic.ttf	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento_Sans/bolditalic.ttf	(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:21:57	40930/40930	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265983c59-9fe2%22	http://cdn2.editmysite.com/fonts/Quattrocento/regular.eot	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento/regular.eot	(from http://cdn2.editmysite.com/fonts/Quattrocento/font.css?2)
22:21:59	661470/661470	---M--	200	added ('OK')	image/jpeg	etag:%22e65d06be1d0402f2d58cbf1dde15bb20%22	https://phongskitchen.weebly.com/files/theme/images/default-bg.jpg?1704953798	C:/My%20Web%20Sites/phongnewsite/phongskitchen.weebly.com/files/theme/images/default-bg99b1.jpg	(from https://phongskitchen.weebly.com/files/main_style.css?1704953798)
22:22:00	35872/35872	---M--	200	added ('OK')	font/woff2	etag:%226596bf83-8c20%22	http://cdn2.editmysite.com/fonts/Quattrocento/regular.woff2	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento/regular.woff2	(from http://cdn2.editmysite.com/fonts/Quattrocento/font.css?2)
22:22:01	40930/40930	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22659d91e7-9fe2%22	http://cdn2.editmysite.com/fonts/Quattrocento/regular.eot?	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Quattrocento/font.css?2)
22:22:04	43604/43604	---M--	200	added ('OK')	font/woff	etag:%226582fd70-aa54%22	http://cdn2.editmysite.com/fonts/Quattrocento/regular.woff	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento/regular.woff	(from http://cdn2.editmysite.com/fonts/Quattrocento/font.css?2)
22:22:07	41308/41308	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226596bf83-a15c%22	http://cdn2.editmysite.com/fonts/Quattrocento/bold.eot	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento/bold.eot	(from http://cdn2.editmysite.com/fonts/Quattrocento/font.css?2)
22:22:07	129720/129720	---M-Z	200	added ('OK')	application/octet-stream	etag:%226582fd70-1fab8%22	http://cdn2.editmysite.com/fonts/Quattrocento/regular.ttf	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento/regular.ttf	(from http://cdn2.editmysite.com/fonts/Quattrocento/font.css?2)
22:22:07	35952/35952	---M--	200	added ('OK')	font/woff2	etag:%2265983c59-8c70%22	http://cdn2.editmysite.com/fonts/Quattrocento/bold.woff2	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento/bold.woff2	(from http://cdn2.editmysite.com/fonts/Quattrocento/font.css?2)
22:22:11	18311/18311	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582fd70-4787%22	http://cdn2.editmysite.com/fonts/Open_Sans/light.eot	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/light.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:11	41308/41308	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226595c84d-a15c%22	http://cdn2.editmysite.com/fonts/Quattrocento/bold.eot?	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Quattrocento/font.css?2)
22:22:14	46012/46012	---M--	200	added ('OK')	font/woff	etag:%2265983c59-b3bc%22	http://cdn2.editmysite.com/fonts/Quattrocento/bold.woff	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento/bold.woff	(from http://cdn2.editmysite.com/fonts/Quattrocento/font.css?2)
22:22:14	18311/18311	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582fd70-4787%22	http://cdn2.editmysite.com/fonts/Open_Sans/light.eot?	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/lightd41d.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:14	16748/16748	---M--	200	added ('OK')	font/woff2	etag:%226582fd70-416c%22	http://cdn2.editmysite.com/fonts/Open_Sans/light.woff2	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/light.woff2	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:15	134952/134952	---M-Z	200	added ('OK')	application/octet-stream	etag:%22659d91e7-20f28%22	http://cdn2.editmysite.com/fonts/Quattrocento/bold.ttf	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Quattrocento/bold.ttf	(from http://cdn2.editmysite.com/fonts/Quattrocento/font.css?2)
22:22:17	20756/20756	---M--	200	added ('OK')	font/woff	etag:%226582fd70-5114%22	http://cdn2.editmysite.com/fonts/Open_Sans/light.woff	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/light.woff	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:17	16740/16740	---M--	200	added ('OK')	font/woff2	etag:%226582fd70-4164%22	http://cdn2.editmysite.com/fonts/Open_Sans/regular.woff2	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/regular.woff2	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:17	18276/18276	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582fd70-4764%22	http://cdn2.editmysite.com/fonts/Open_Sans/regular.eot	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/regular.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:17	31436/31436	---M-Z	200	added ('OK')	application/octet-stream	etag:%226582fd70-7acc%22	http://cdn2.editmysite.com/fonts/Open_Sans/light.ttf	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/light.ttf	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:19	18276/18276	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582fd70-4764%22	http://cdn2.editmysite.com/fonts/Open_Sans/regular.eot?	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:21	20712/20712	---M--	200	added ('OK')	font/woff	etag:%226596bf83-50e8%22	http://cdn2.editmysite.com/fonts/Open_Sans/regular.woff	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/regular.woff	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:21	17850/17850	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226596bf83-45ba%22	http://cdn2.editmysite.com/fonts/Open_Sans/bold.eot	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/bold.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:21	31380/31380	---M-Z	200	added ('OK')	application/octet-stream	etag:%226595c84d-7a94%22	http://cdn2.editmysite.com/fonts/Open_Sans/regular.ttf	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/regular.ttf	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:22	16372/16372	---M--	200	added ('OK')	font/woff2	etag:%226595c84d-3ff4%22	http://cdn2.editmysite.com/fonts/Open_Sans/bold.woff2	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/bold.woff2	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:24	17850/17850	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265983c59-45ba%22	http://cdn2.editmysite.com/fonts/Open_Sans/bold.eot?	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:24	20172/20172	---M--	200	added ('OK')	font/woff	etag:%2265983c59-4ecc%22	http://cdn2.editmysite.com/fonts/Open_Sans/bold.woff	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/bold.woff	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:25	31420/31420	---M-Z	200	added ('OK')	application/octet-stream	etag:%2265983c59-7abc%22	http://cdn2.editmysite.com/fonts/Open_Sans/bold.ttf	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/bold.ttf	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:25	19623/19623	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226595c84d-4ca7%22	http://cdn2.editmysite.com/fonts/Open_Sans/lightitalic.eot	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/lightitalic.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:27	17872/17872	---M--	200	added ('OK')	font/woff2	etag:%2265983c59-45d0%22	http://cdn2.editmysite.com/fonts/Open_Sans/lightitalic.woff2	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/lightitalic.woff2	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:28	19623/19623	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582fd70-4ca7%22	http://cdn2.editmysite.com/fonts/Open_Sans/lightitalic.eot?	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/lightitalicd41d.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:28	21924/21924	---M--	200	added ('OK')	font/woff	etag:%226582fd70-55a4%22	http://cdn2.editmysite.com/fonts/Open_Sans/lightitalic.woff	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/lightitalic.woff	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:29	33520/33520	---M-Z	200	added ('OK')	application/octet-stream	etag:%226582fd70-82f0%22	http://cdn2.editmysite.com/fonts/Open_Sans/lightitalic.ttf	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/lightitalic.ttf	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:30	19613/19613	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582fd70-4c9d%22	http://cdn2.editmysite.com/fonts/Open_Sans/italic.eot	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/italic.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:31	17820/17820	---M--	200	added ('OK')	font/woff2	etag:%226582fd70-459c%22	http://cdn2.editmysite.com/fonts/Open_Sans/italic.woff2	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/italic.woff2	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:32	19613/19613	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226596bf83-4c9d%22	http://cdn2.editmysite.com/fonts/Open_Sans/italic.eot?	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/italicd41d.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:33	21856/21856	---M--	200	added ('OK')	font/woff	etag:%2265983c59-5560%22	http://cdn2.editmysite.com/fonts/Open_Sans/italic.woff	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/italic.woff	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:33	33344/33344	---M-Z	200	added ('OK')	application/octet-stream	etag:%22659d91e7-8240%22	http://cdn2.editmysite.com/fonts/Open_Sans/italic.ttf	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/italic.ttf	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:34	19106/19106	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265983c59-4aa2%22	http://cdn2.editmysite.com/fonts/Open_Sans/bolditalic.eot	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/bolditalic.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:35	17384/17384	---M--	200	added ('OK')	font/woff2	etag:%226582fd70-43e8%22	http://cdn2.editmysite.com/fonts/Open_Sans/bolditalic.woff2	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/bolditalic.woff2	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:36	19106/19106	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582fd70-4aa2%22	http://cdn2.editmysite.com/fonts/Open_Sans/bolditalic.eot?	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/bolditalicd41d.eot	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:37	21248/21248	---M--	200	added ('OK')	font/woff	etag:%226582fd70-5300%22	http://cdn2.editmysite.com/fonts/Open_Sans/bolditalic.woff	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/bolditalic.woff	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:37	33340/33340	---M-Z	200	added ('OK')	application/octet-stream	etag:%226596bf83-823c%22	http://cdn2.editmysite.com/fonts/Open_Sans/bolditalic.ttf	C:/My%20Web%20Sites/phongnewsite/cdn2.editmysite.com/fonts/Open_Sans/bolditalic.ttf	(from http://cdn2.editmysite.com/fonts/Open_Sans/font.css?2)
22:22:39	146/146	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2006:22:38%20GMT	http://cdn2.editmysite.com/robots.txt		(from http://cdn2.editmysite.com/fonts/Quattrocento_Sans/font.css?2)
22:22:39	29593/29593	---M--	200	added ('OK')	image/jpeg	etag:%22dd919ad70a43ea22c3aaac028548dd34%22	https://phongskitchen.weebly.com/uploads/1/4/4/6/144678996/published/img-3978-1.jpg?1675913809	C:/My%20Web%20Sites/phongnewsite/phongskitchen.weebly.com/uploads/1/4/4/6/144678996/published/img-3978-1aaa4.jpg	(from https://phongskitchen.weebly.com/viet-cookbook.html)
22:22:39	44309/44309	---M--	200	added ('OK')	image/jpeg	etag:%2271a9de161ec6f149acb93539721e4667%22	https://phongskitchen.weebly.com/uploads/1/4/4/6/144678996/published/b8e0afdf-6c86-4fc9-8018-986ebf8d4000.jpg?1675914910	C:/My%20Web%20Sites/phongnewsite/phongskitchen.weebly.com/uploads/1/4/4/6/144678996/published/b8e0afdf-6c86-4fc9-8018-986ebf8d40000f5c.jpg	(from https://phongskitchen.weebly.com/viet-cookbook.html)
22:22:39	119641/119641	---M--	200	added ('OK')	image/jpeg	etag:%22588b68ffaff2211667576f96a868e409%22	https://phongskitchen.weebly.com/uploads/1/4/4/6/144678996/editor/img-0827.jpg?1675541080	C:/My%20Web%20Sites/phongnewsite/phongskitchen.weebly.com/uploads/1/4/4/6/144678996/editor/img-0827f570.jpg	(from https://phongskitchen.weebly.com/about.html)
